"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genename","symbol","entrez"
"ENSG00000102384",125.278869218988,-2.2634496559135,0.187428128761524,-12.0763605274714,1.40815720755877e-33,1.57700766907303e-32,"centromere protein I","CENPI","2491"
"ENSG00000157502",5.20785352735762,5.7558223317249,1.35773408263753,4.23928544280457,2.24232391608163e-05,6.24477888798394e-05,"PWWP domain containing 3B","PWWP3B","139221"
"ENSG00000147234",5.2525151828939,-3.98041977051553,1.20816098637912,-3.29461041648507,0.000985582155762848,0.00226819328726309,"FERM and PDZ domain containing 3","FRMPD3","84443"
"ENSG00000197565",563.648360733133,3.41302170306614,0.124605048027755,27.3907177685604,3.53780468925832e-165,3.98016530612895e-163,"collagen type IV alpha 6 chain","COL4A6","1288"
"ENSG00000188153",2944.12640623352,2.26608046262948,0.0552681284921813,41.0015776624327,0,0,"collagen type IV alpha 5 chain","COL4A5","1287"
"ENSG00000072315",17.5333411674997,-2.58329034647224,0.509620789564105,-5.0690442763958,3.99818221963969e-07,1.33014017049774e-06,"transient receptor potential cation channel subfamily C member 5","TRPC5","7224"
"ENSG00000009694",7.23626328172858,4.364708649137,1.19209873821991,3.66136504401855,0.000250875002112691,0.00062224769120445,"teneurin transmembrane protein 1","TENM1","10178"
"ENSG00000013619",175.16241143622,-2.47366157786993,0.162467576380488,-15.2255707445083,2.39261465543147e-52,4.31080131928471e-51,"mastermind like domain containing 1","MAMLD1","10046"
"ENSG00000102032",8.34862145154412,3.44101639269779,0.880670673330747,3.90726805933445,9.33455757122917e-05,0.000242975467122528,"renin binding protein","RENBP","5973"
"ENSG00000091879",40.1448439581042,4.81410863419258,0.564904798094868,8.52198220023635,1.5684549945067e-17,9.69626246184555e-17,"angiopoietin 2","ANGPT2","285"
"ENSG00000275591",9.01436836540411,-2.45034053938286,0.683879799989134,-3.58299885363158,0.00033967209904299,0.000829371669266996,"XK related 5","XKR5","389610"
"ENSG00000159167",15599.4571733462,3.76489178106176,0.187081599369864,20.1243296708112,4.51841382028767e-90,1.69878527763775e-88,"stanniocalcin 1","STC1","6781"
"ENSG00000184661",203.831869946422,-2.59570998764986,0.161096100484421,-16.1128045920694,2.07399876614344e-58,4.34802187986089e-57,"cell division cycle associated 2","CDCA2","157313"
"ENSG00000171320",49.4785025858831,-3.36799905405082,0.346399953180922,-9.72286232467168,2.40912281561284e-22,1.86970258328078e-21,"establishment of sister chromatid cohesion N-acetyltransferase 2","ESCO2","157570"
"ENSG00000168078",197.072225841373,-2.77381140894844,0.174596055069454,-15.8870222345231,7.79431901163865e-57,1.58663913803219e-55,"PDZ binding kinase","PBK","55872"
"ENSG00000104290",5.77688960088559,2.47328280045277,0.884847692508893,2.79515087329893,0.00518754992649866,0.0107424632312403,"frizzled class receptor 3","FZD3","7976"
"ENSG00000120875",89.2249498625435,2.55676593507913,0.231660283403544,11.0367038212819,2.54187413969695e-28,2.4014192994137e-27,"dual specificity phosphatase 4","DUSP4","1846"
"ENSG00000157168",1902.05218544265,2.58688975359066,0.122424260160011,21.130532054754,4.16824107720645e-99,1.81213973439141e-97,"neuregulin 1","NRG1","3084"
"ENSG00000176907",87.3651298398392,2.1019981507815,0.218912161317313,9.60201634359937,7.83955430637243e-22,5.9587081674738e-21,"transcriptional and immune response regulator","TCIM","56892"
"ENSG00000104368",13214.4968037918,2.02763709005176,0.0550460851710043,36.8352641927718,5.03516292012944e-297,2.74845300432843e-294,"plasminogen activator, tissue type","PLAT","5327"
"ENSG00000147571",15.6012006641834,2.30428271967278,0.522788068133007,4.40768039695681,1.0448356817217e-05,3.02055478172114e-05,"corticotropin releasing hormone","CRH","1392"
"ENSG00000104321",7567.20986030082,3.29744633697211,0.101231296318793,32.5733884369904,9.76966579472213e-233,2.28548149972404e-230,"transient receptor potential cation channel subfamily A member 1","TRPA1","8989"
"ENSG00000164683",145.840119518095,2.61276644351325,0.185176359398355,14.1096112484457,3.31399800843196e-45,5.10896471216216e-44,"hes related family bHLH transcription factor with YRPW motif 1","HEY1","23462"
"ENSG00000076641",954.690284174,2.03263249198754,0.0744909386372675,27.2869764990534,6.05492851209127e-164,6.56158355964715e-162,"phosphoprotein membrane anchor with glycosphingolipid microdomains 1","PAG1","55824"
"ENSG00000170323",20.5714781102005,-3.45967412050073,0.542233831644947,-6.38040992389814,1.76614584755116e-10,7.52949305791409e-10,"fatty acid binding protein 4","FABP4","2167"
"ENSG00000147614",3.59414433926073,5.20361921473118,1.40750974179073,3.69703957296295,0.000218128350143937,0.000544415855109457,"ATPase H+ transporting V0 subunit d2","ATP6V0D2","245972"
"ENSG00000164938",1395.9221058483,2.3177820205721,0.0656155290168475,35.3236810752069,2.54304773419849e-273,9.86300987016245e-271,"tumor protein p53 inducible nuclear protein 1","TP53INP1","94241"
"ENSG00000156486",5.72819429743766,2.78593656447071,0.943189782382046,2.953739127066,0.00313949273405914,0.00673113818949136,"potassium voltage-gated channel modifier subfamily S member 2","KCNS2","3788"
"ENSG00000147642",8.5536678871083,-2.59042669635227,0.724707453757513,-3.57444467132393,0.000350972017627721,0.00085554508696615,"syntabulin","SYBU","55638"
"ENSG00000164796",1.97686173942908,4.35024547855281,1.59146072915952,2.7334921929555,0.0062666608949675,0.0127848904028282,"CUB and Sushi multiple domains 3","CSMD3","114788"
"ENSG00000147676",5.02442318448801,2.21572611369611,0.915893142178714,2.4191971875948,0.0155548055856024,0.0296184398863835,"mal, T cell differentiation protein 2","MAL2","114569"
"ENSG00000214814",11.9281802822276,2.69145176962799,0.64349101104912,4.1825786583094,2.88221249986442e-05,7.92648774454224e-05,"fer-1 like family member 6","FER1L6","654463"
"ENSG00000173334",1074.47707273372,2.41256199117185,0.0759164039670546,31.7791921785288,1.2550644883771e-221,2.80259703480329e-219,"tribbles pseudokinase 1","TRIB1","10221"
"ENSG00000165071",4.66299723616632,-2.40218202224551,0.965407878174699,-2.48825607968657,0.0128371262334219,0.0248415922305899,"transmembrane protein 71","TMEM71","137835"
"ENSG00000155926",2.55895405153504,3.62711434916296,1.53113562211345,2.36890468537099,0.0178408505517881,0.0335680397590008,"Src like adaptor","SLA","6503"
"ENSG00000147852",160.717936015008,-2.1958087964137,0.166864965013051,-13.1591960975269,1.50680528330433e-39,2.00426861600534e-38,"very low density lipoprotein receptor","VLDLR","7436"
"ENSG00000147862",30.6958951111512,-3.48674709084314,0.453836697220898,-7.68282316567718,1.55620336457107e-14,8.38279429351188e-14,"nuclear factor I B","NFIB","4781"
"ENSG00000178031",457.541515040327,-2.56031478410324,0.114560748565568,-22.3489704472197,1.23559968048062e-110,6.30113082730913e-109,"ADAMTS like 1","ADAMTSL1","92949"
"ENSG00000177076",97.1484461411841,2.73659755322321,0.227923182396773,12.0066661251653,3.27795130585364e-33,3.62147273955554e-32,"alkaline ceramidase 2","ACER2","340485"
"ENSG00000147883",1092.60954361111,2.17982979422359,0.0813913267330265,26.7820894648111,5.22457053537259e-158,5.27395346235077e-156,"cyclin dependent kinase inhibitor 2B","CDKN2B","1030"
"ENSG00000176399",7.75879169695775,2.39256841653217,0.756253831628826,3.16371080246831,0.00155771497128037,0.00348176587373902,"DMRT like family A1","DMRTA1","63951"
"ENSG00000230453",67.8136580133658,-2.13641554740926,0.244127449744021,-8.75123034975948,2.11039099481512e-18,1.35643011258549e-17,"ankyrin repeat domain 18B","ANKRD18B","441459"
"ENSG00000165304",262.90712654882,-2.6851513335125,0.148490411019225,-18.0829948215637,4.33864668405676e-73,1.19519579120801e-71,"maternal embryonic leucine zipper kinase","MELK","9833"
"ENSG00000137124",406.518564113566,-2.24190763982663,0.107322437682783,-20.8894587956819,6.67717476458222e-97,2.7877677529862e-95,"aldehyde dehydrogenase 1 family member B1","ALDH1B1","219"
"ENSG00000165072",137.02854136033,-2.55397676762793,0.186509148401506,-13.6935736907118,1.10917007360431e-42,1.61690885705048e-41,"MAM domain containing 2","MAMDC2","256691"
"ENSG00000187210",104.640591299587,-2.36839865990997,0.202443071153899,-11.6990848163407,1.28835439801326e-31,1.34569575605382e-30,"glucosaminyl (N-acetyl) transferase 1","GCNT1","2650"
"ENSG00000106772",128.27080086473,-2.34099243865171,0.186006308978311,-12.5855539605632,2.53557767767773e-36,3.0731368267775e-35,"prune homolog 2 with BCH domain","PRUNE2","158471"
"ENSG00000135069",1446.47934428655,-2.98312261414143,0.243816304514527,-12.2351235701044,2.01797507097695e-34,2.32532576982473e-33,"phosphoserine aminotransferase 1","PSAT1","29968"
"ENSG00000197506",25.2101087705239,-2.59329258652074,0.4255430901403,-6.09407753669726,1.10070303627023e-09,4.43834783818076e-09,"solute carrier family 28 member 3","SLC28A3","64078"
"ENSG00000180447",34.3814617021672,-2.20972813979025,0.351157742010531,-6.29269378239702,3.12003454560141e-10,1.3104322921936e-09,"growth arrest specific 1","GAS1","2619"
"ENSG00000165244",46.5603125763008,-3.32418510592935,0.358889136067669,-9.26242890033477,1.99833674373797e-20,1.41457670169118e-19,"zinc finger protein 367","ZNF367","195828"
"ENSG00000136943",3.36721780404075,-4.25066529231471,1.45458343602101,-2.92225608174278,0.00347505692731893,0.00740320742914518,"cathepsin V","CTSV","1515"
"ENSG00000136842",196.254349126235,2.49061780382672,0.159812693442113,15.5846056416593,9.26332385940274e-55,1.76843092020567e-53,"tropomodulin 1","TMOD1","7111"
"ENSG00000119508",104.04382043247,2.42578807633033,0.208330406795738,11.6439463333298,2.46347428481967e-31,2.54605077206678e-30,"nuclear receptor subfamily 4 group A member 3","NR4A3","8013"
"ENSG00000119326",1060.1999959954,-2.06902763037828,0.0775868057462771,-26.6672614045276,1.12888432215715e-156,1.13180252652735e-154,"catenin alpha like 1","CTNNAL1","8727"
"ENSG00000181634",100.649741533976,2.80329670383436,0.239173638552387,11.7207595318677,9.97734174562327e-32,1.04584681825744e-30,"TNF superfamily member 15","TNFSF15","9966"
"ENSG00000182752",6930.41939676306,2.01487019572904,0.0588365429526447,34.2452172513047,5.1383264968556e-257,1.6112479980991e-254,"pappalysin 1","PAPPA","5069"
"ENSG00000056558",67.1489165097798,-2.39336834359322,0.25469645256007,-9.39694416446082,5.6170721784069e-21,4.07203196091298e-20,"TNF receptor associated factor 1","TRAF1","7185"
"ENSG00000197233",6.3893767080205,5.02832791907936,1.30975551543662,3.83913475439964,0.000123468655271596,0.000317293991524461,"olfactory receptor family 1 subfamily J member 2","OR1J2","26740"
"ENSG00000239590",7.39906384003076,6.25055134006575,1.2946034233187,4.828159131576,1.37800960628748e-06,4.35537327417217e-06,"olfactory receptor family 1 subfamily J member 4","OR1J4","26219"
"ENSG00000165202",3.63750596350437,4.1824242180492,1.40327027671792,2.98048372251666,0.00287793532617549,0.00620465342849244,"olfactory receptor family 1 subfamily Q member 1","OR1Q1","158131"
"ENSG00000186193",81.7692072223969,-3.1570094087242,0.257373312406448,-12.2662656015345,1.37447767864605e-34,1.59755930819286e-33,"suppressor APC domain containing 2","SAPCD2","89958"
"ENSG00000184363",14.2138843564389,-2.01013221551362,0.526361369447097,-3.81892048351707,0.000134036956675941,0.000343255719807127,"plakophilin 3","PKP3","11187"
"ENSG00000167332",9.01171850441896,-2.66853785491812,0.721270007855567,-3.69977654117637,0.000215789387254324,0.000538943228156962,"olfactory receptor family 51 subfamily E member 2","OR51E2","81285"
"ENSG00000121236",35.1070032876928,-2.16018021420817,0.35542126190108,-6.0778024439331,1.21840730683067e-09,4.89021974075993e-09,"tripartite motif containing 6","TRIM6","117854"
"ENSG00000182261",43.2089584488167,-3.20021801541215,0.362035849075205,-8.83950587652267,9.61428538101855e-19,6.27525854497128e-18,"NLR family pyrin domain containing 10","NLRP10","338322"
"ENSG00000166402",239.580092966316,-2.62684113454528,0.141918818767566,-18.5094630673858,1.73218604366347e-76,5.05523919039847e-75,"TUB bipartite transcription factor","TUB","7275"
"ENSG00000133818",917.65645300902,-2.58022994833652,0.0872303195121879,-29.579508166034,2.74196090045213e-192,4.44077140119379e-190,"RAS related 2","RRAS2","22800"
"ENSG00000175868",5.98159152971808,5.9454171185254,1.32106982860658,4.50045636482094,6.78077238553923e-06,1.99950026846893e-05,"calcitonin related polypeptide beta","CALCB","797"
"ENSG00000188487",282.820851484022,4.38603178024865,0.199724935780703,21.9603614496313,6.89484535474784e-107,3.36477585557198e-105,"INSC spindle orientation adaptor protein","INSC","387755"
"ENSG00000129173",24.145160242982,-2.11266768254688,0.415067353545576,-5.0899394146519,3.58177934567511e-07,1.19647017217951e-06,"E2F transcription factor 8","E2F8","79733"
"ENSG00000166833",556.856531079937,-2.37829288222968,0.0943256733171966,-25.2136327109164,2.8392295608772e-140,2.28658826602231e-138,"neuron navigator 2","NAV2","89797"
"ENSG00000135363",6.03572730144971,5.95582750038836,1.3354355318503,4.459839025053,8.20212341404663e-06,2.39609305998452e-05,"LIM domain only 2","LMO2","4005"
"ENSG00000135373",7.51599619185876,2.07147133263482,0.745910842832971,2.77710312504289,0.00548457744836332,0.0113130444274288,"ETS homologous factor","EHF","26298"
"ENSG00000187479",217.31151834173,4.98607411205807,0.276075406076416,18.0605515823382,6.5168166197844e-73,1.79188140564146e-71,"chromosome 11 open reading frame 96","C11orf96","387763"
"ENSG00000234776",4.54168150825213,2.44848020803805,0.987330103933141,2.47990028692962,0.013141912815147,0.0253714318928003,"Frey regulator of sperm-oocyte fusion 1","FREY1","143678"
"ENSG00000183134",6.0208413448521,2.57783411243171,0.8810670646657,2.92580918730609,0.00343561590297758,0.00732447666397852,"prostaglandin D2 receptor 2","PTGDR2","11251"
"ENSG00000167992",55.67147177015,2.35171731535152,0.282900928840384,8.31286530232069,9.34185353653673e-17,5.57184287419985e-16,"von Willebrand factor C and EGF domains","VWCE","220001"
"ENSG00000133318",1500.97300012898,-2.41401849885073,0.0690680719388067,-34.951294152087,1.23760070821145e-267,4.14539982673191e-265,"reticulon 3","RTN3","10313"
"ENSG00000146670",234.421797339318,-2.27263383278276,0.141477236746301,-16.0636006544153,4.59108616723077e-58,9.59764935214853e-57,"cell division cycle associated 5","CDCA5","113130"
"ENSG00000174576",2.21030781388007,-3.62115289712401,1.54224847706399,-2.34796983169514,0.0188760501061844,0.0353353520214589,"neuronal PAS domain protein 4","NPAS4","266743"
"ENSG00000131620",177.191004531121,-2.06993167314805,0.159575604916608,-12.9714794077063,1.77569647141002e-38,2.28760617094763e-37,"anoctamin 1","ANO1","55107"
"ENSG00000175567",35.3534567964114,-2.89558837244832,0.373786936136482,-7.7466280720711,9.43648323956756e-15,5.13002176262437e-14,"uncoupling protein 2","UCP2","7351"
"ENSG00000165434",1243.14971044106,2.51723600337688,0.0694013568101026,36.2707030392013,4.68795720156411e-288,2.15909728864537e-285,"phosphoglucomutase 2 like 1","PGM2L1","283209"
"ENSG00000165490",89.3021061469361,-2.13573753790317,0.221990525690823,-9.6208499495952,6.52894149883737e-22,4.98567563781685e-21,"DNA damage induced apoptosis suppressor","DDIAS","220042"
"ENSG00000137501",417.114534231623,-2.10265733267798,0.107811510856872,-19.5030875271697,1.0335093716805e-84,3.50964541931502e-83,"synaptotagmin like 2","SYTL2","54843"
"ENSG00000149201",28.517786969296,-2.60322142429815,0.39902295521345,-6.52398913467422,6.84616708420138e-11,2.99402998477626e-10,"coiled-coil domain containing 81","CCDC81","60494"
"ENSG00000214376",2.87229709981023,-4.0198325992862,1.46578241187442,-2.74244837891437,0.00609830343487595,0.0124776892993477,"V-set and transmembrane domain containing 5","VSTM5","387804"
"ENSG00000149218",387.648413542227,-2.53980794411356,0.11138036293158,-22.8030137204145,4.28007386005061e-115,2.30217987406664e-113,"endonuclease domain containing 1","ENDOD1","23052"
"ENSG00000149212",195.716908291826,-2.19037607293256,0.153288237162183,-14.289263895801,2.55293608741634e-46,4.01549328242712e-45,"sestrin 3","SESN3","143686"
"ENSG00000023445",82.153137718778,-2.93195979852574,0.250995034251336,-11.6813458372638,1.58761710225308e-31,1.65242237662471e-30,"baculoviral IAP repeat containing 3","BIRC3","330"
"ENSG00000166670",61.3773644453775,3.32437743527229,0.342335968594538,9.71086225300994,2.71034477179238e-22,2.1001609488263e-21,"matrix metallopeptidase 10","MMP10","4319"
"ENSG00000149968",610.045543455831,3.82854066366896,0.302649934526274,12.6500627520757,1.11785502058092e-36,1.37176913349889e-35,"matrix metallopeptidase 3","MMP3","4314"
"ENSG00000137745",2.52140570581131,3.63891528956591,1.49252014537433,2.43810128851109,0.0147646363233059,0.0282635680131033,"matrix metallopeptidase 13","MMP13","4322"
"ENSG00000170962",442.998331547086,2.42435629912266,0.108571231773318,22.3296379669376,1.90463911503377e-110,9.67950733702335e-109,"platelet derived growth factor D","PDGFD","80310"
"ENSG00000152578",320.281587756857,4.79254759634816,0.200589345252093,23.8923338142665,3.67966231249493e-126,2.41026058495779e-124,"glutamate ionotropic receptor AMPA type subunit 4","GRIA4","2893"
"ENSG00000152402",4.13386759039513,3.43246322409914,1.27012945504908,2.70245147882702,0.00688302297586536,0.013943916511107,"guanylate cyclase 1 soluble subunit alpha 2","GUCY1A2","2977"
"ENSG00000149591",9681.57754889774,-2.09364156903608,0.142447595231605,-14.6976266298636,6.67588042564231e-49,1.11933021289097e-47,"transgelin","TAGLN","6876"
"ENSG00000110002",899.504360793506,4.43907473642709,0.126316442577235,35.1424932958579,1.51368505292306e-270,5.31159293094762e-268,"von Willebrand factor A domain containing 5A","VWA5A","4013"
"ENSG00000149548",33.7639135412465,-2.69959430744004,0.372546842038298,-7.24632181196296,4.28241928506853e-13,2.13512501432138e-12,"coiled-coil domain containing 15","CCDC15","80071"
"ENSG00000120457",2.38132019253542,-3.69240244530221,1.52355801447129,-2.42353911713926,0.0153700978577295,0.0292894365434727,"potassium inwardly rectifying channel subfamily J member 5","KCNJ5","3762"
"ENSG00000174370",6.56629023143366,-3.26492279571023,0.925533252827018,-3.5276126338385,0.000419325316507789,0.00101278540063779,"KCNJ5 antisense RNA 1","KCNJ5-AS1","219833"
"ENSG00000187134",392.12236595253,2.06560776539779,0.123261115112797,16.7579837607955,4.9513246103132e-63,1.12438554864092e-61,"aldo-keto reductase family 1 member C1","AKR1C1","1645"
"ENSG00000065328",105.647799964545,-2.6341851983278,0.208967479924483,-12.6057183600039,1.963751594745e-36,2.39386029804399e-35,"minichromosome maintenance 10 replication initiation factor","MCM10","55388"
"ENSG00000077943",161.821193997302,3.06561273899032,0.194888685223372,15.7300704013507,9.4106386934791e-56,1.86334369719572e-54,"integrin subunit alpha 8","ITGA8","8516"
"ENSG00000150054",13.4350446990032,-2.27806596843505,0.550312950652775,-4.13958269695967,3.4793816044836e-05,9.48559491063249e-05,"MAGUK p55 scaffold protein 7","MPP7","143098"
"ENSG00000170312",258.398617767853,-2.72622711904579,0.137975727866444,-19.7587442458336,6.74622633651915e-87,2.40159139487003e-85,"cyclin dependent kinase 1","CDK1","983"
"ENSG00000196932",91.5494451791518,2.85472449125053,0.241627606250292,11.8145626468419,3.28252619469297e-32,3.50056954105535e-31,"transmembrane protein 26","TMEM26","219623"
"ENSG00000138347",213.944820748303,-2.63179169758977,0.154245056153262,-17.0624055203089,2.826714697802e-65,6.75204557799124e-64,"myopalladin","MYPN","84665"
"ENSG00000122861",28007.1433373973,2.26252546550042,0.0552183307902013,40.9741734877273,0,0,"plasminogen activator, urokinase","PLAU","5328"
"ENSG00000122378",146.718607800447,2.06564698586948,0.175126006407222,11.7952040833171,4.13197721486253e-32,4.38423903474759e-31,"peroxiredoxin like 2A","PRXL2A","84293"
"ENSG00000122367",18.0565694158344,-2.54634956164535,0.490997542649215,-5.18607394225708,2.14773564539896e-07,7.29507442772296e-07,"LIM domain binding 3","LDB3","11155"
"ENSG00000152779",20.4758516261274,-4.15979665555732,0.637423831752043,-6.52595094244214,6.7571435544467e-11,2.95979329800257e-10,"solute carrier family 16 member 12","SLC16A12","387700"
"ENSG00000138182",319.095678403888,-2.4827445751397,0.124622213450557,-19.922167215596,2.61427447078278e-88,9.56058986362197e-87,"kinesin family member 20B","KIF20B","9585"
"ENSG00000138160",450.256121980529,-2.57259579571638,0.106782845509597,-24.091845309415,3.04349458368761e-128,2.04817457417297e-126,"kinesin family member 11","KIF11","3832"
"ENSG00000138180",359.368768496895,-3.18369269399993,0.135565738239484,-23.4844934667472,5.87512847043335e-122,3.54867390972323e-120,"centrosomal protein 55","CEP55","55165"
"ENSG00000138131",355.511966869605,-2.02614965987606,0.121679047049514,-16.6515904669401,2.94665777328968e-62,6.57997610041565e-61,"lysyl oxidase like 4","LOXL4","84171"
"ENSG00000119915",2.17980148924883,4.48360138580564,1.54000697535367,2.91141628418661,0.00359794308074898,0.00764841845147533,"ELOVL fatty acid elongase 3","ELOVL3","83401"
"ENSG00000156398",29.4001584050284,-3.52403018890112,0.468403024419437,-7.52350007404198,5.33289701448612e-14,2.80200485559702e-13,"sideroflexin 2","SFXN2","118980"
"ENSG00000065618",4.75734338040703,-3.14992603163085,1.0694745509333,-2.94530246547895,0.00322639090473959,0.00690639784372578,"collagen type XVII alpha 1 chain","COL17A1","1308"
"ENSG00000107518",45.5630104273716,3.9404020038242,0.422517219428338,9.32601518384393,1.09926151005347e-20,7.85294269813488e-20,"attractin like 1","ATRNL1","26033"
"ENSG00000151892",274.725023021228,-2.07894919179057,0.127164327250688,-16.3485250678218,4.45636534809307e-60,9.64433370046927e-59,"GDNF family receptor alpha 1","GFRA1","2674"
"ENSG00000203780",40.5975573621356,2.0045822022343,0.314399638008562,6.37590493084382,1.81885733433068e-10,7.74749115415188e-10,"fibronectin type III and ankyrin repeat domains 1","FANK1","92565"
"ENSG00000132334",127.772488179998,3.17205811335448,0.224706954102326,14.1164216569373,3.00886242960556e-45,4.65315996721163e-44,"protein tyrosine phosphatase receptor type E","PTPRE","5791"
"ENSG00000148773",1840.19727265675,-3.196058325696,0.0757850348989956,-42.1726839600408,0,0,"marker of proliferation Ki-67","MKI67","4288"
"ENSG00000151062",5.35018937504424,2.33678320127115,0.902047547521104,2.59053218169354,0.00958276612573314,0.0189597002498396,"calcium voltage-gated channel auxiliary subunit alpha2delta 4","CACNA2D4","93589"
"ENSG00000111206",489.637006535011,-3.02314009594939,0.111928825299874,-27.0094865004609,1.14349429841197e-160,1.20377278357112e-158,"forkhead box M1","FOXM1","2305"
"ENSG00000197905",124.910001773902,-2.87371231550966,0.207138072442223,-13.8734143927656,9.18007296492197e-44,1.36939185584028e-42,"TEA domain transcription factor 4","TEAD4","7004"
"ENSG00000111247",81.5387879102889,-2.40596059154349,0.232463185834374,-10.349856399446,4.19113957907607e-25,3.57459578220041e-24,"RAD51 associated protein 1","RAD51AP1","10635"
"ENSG00000089692",2.74393412936067,-2.96902225851681,1.34522489055888,-2.20708245837119,0.0273082990585386,0.0494495283849051,"lymphocyte activating 3","LAG3","3902"
"ENSG00000111665",169.507662978251,-2.72307983560631,0.17401323571595,-15.6486937582801,3.39108663647573e-55,6.57603090110255e-54,"cell division cycle associated 3","CDCA3","83461"
"ENSG00000059804",3443.39680712992,2.07976295761528,0.0543254346265083,38.2834112955343,0,0,"solute carrier family 2 member 3","SLC2A3","6515"
"ENSG00000110848",14.3990270131008,5.3228813494186,1.09228443165443,4.8731641641695,1.09824887777896e-06,3.51029970954376e-06,"CD69 molecule","CD69","969"
"ENSG00000060140",10.7825482970976,-2.42739362979318,0.630799576343557,-3.84812184539441,0.000119026852881246,0.000306092786209005,"serine/threonine/tyrosine kinase 1","STYK1","55359"
"ENSG00000172572",26.8702391542954,2.71925232880264,0.43124910461811,6.30552573833321,2.87217266477177e-10,1.21046842245943e-09,"phosphodiesterase 3A","PDE3A","5139"
"ENSG00000121361",51.4405648984805,-2.73779154698246,0.304639275436494,-8.98699467775352,2.54082928462858e-19,1.70289868107576e-18,"potassium inwardly rectifying channel subfamily J member 8","KCNJ8","3764"
"ENSG00000069431",90.3822487707062,-2.17623790716435,0.218229574821775,-9.97224097119582,2.01627307223285e-23,1.61939141899551e-22,"ATP binding cassette subfamily C member 9","ABCC9","10060"
"ENSG00000111728",7.00069408777413,2.23191853445155,0.786254452231421,2.83867204582088,0.00453016904242011,0.00947164581461024,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1","ST8SIA1","6489"
"ENSG00000152936",8.26721383677705,-3.64373985144292,0.890101051315802,-4.09362492725576,4.24681092213444e-05,0.000115054226783855,"lamin tail domain containing 1","LMNTD1","160492"
"ENSG00000087494",91.5264897887427,2.07297907309116,0.213805631541657,9.69562428334482,3.14707126037518e-22,2.43089812554557e-21,"parathyroid hormone like hormone","PTHLH","5744"
"ENSG00000110900",90.591408541607,2.75193863635113,0.239809401684668,11.4755243831922,1.75112836352797e-30,1.76164708680377e-29,"tetraspanin 11","TSPAN11","441631"
"ENSG00000013573",80.0301336071541,-2.07763896407024,0.224471810318722,-9.25567874701168,2.12873558039054e-20,1.50399352750699e-19,"DEAD/H-box helicase 11","DDX11","1663"
"ENSG00000057294",7.8075260263029,-2.58988243136488,0.773712007148115,-3.34734682599942,0.000815890629462297,0.00189752187107706,"plakophilin 2","PKP2","5318"
"ENSG00000018236",6.73355335695862,-2.62758067466683,0.819372654981653,-3.20682006983216,0.0013421091145391,0.00302446546331456,"contactin 1","CNTN1","1272"
"ENSG00000139173",134.676893239746,-2.2199445689044,0.17825725992952,-12.4535997567904,1.33677062733653e-35,1.59138332033004e-34,"transmembrane protein 117","TMEM117","84216"
"ENSG00000135451",112.071656447199,-3.11046222373465,0.21970554780298,-14.1574132052593,1.68067693232531e-45,2.61284985533865e-44,"trophinin associated protein","TROAP","10024"
"ENSG00000186897",2.86015202904957,-4.04401243523044,1.49756738276848,-2.700387629807,0.00692587290261326,0.0140249402086719,"complement C1q like 4","C1QL4","338761"
"ENSG00000161800",563.92368811932,-2.7923008238261,0.10204584354064,-27.3631999789787,7.52222719703212e-165,8.39868063862572e-163,"Rac GTPase activating protein 1","RACGAP1","29127"
"ENSG00000139567",436.249907247314,2.21057723041329,0.113715316319356,19.4395733306949,3.5712334011737e-84,1.19892569171977e-82,"activin A receptor like type 1","ACVRL1","94"
"ENSG00000161835",291.047011144609,2.92350515943494,0.151617097864643,19.282160129756,7.58421908224003e-83,2.45662023811107e-81,"trafficking regulator and scaffold protein tamalin","TAMALIN","160622"
"ENSG00000186442",2.5903869402771,4.74087332508626,1.49635708876161,3.16827671729735,0.00153345488608159,0.0034315302324735,"keratin 3","KRT3","3850"
"ENSG00000135476",162.982841162264,-2.74549200113846,0.174938426908093,-15.6940476124257,1.66117036606048e-55,3.27303861697852e-54,"extra spindle pole bodies like 1, separase","ESPL1","9700"
"ENSG00000198056",30.476781203393,-2.69232304403657,0.401953867832324,-6.69808965530262,2.11161708568153e-11,9.58159255196255e-11,"DNA primase subunit 1","PRIM1","5557"
"ENSG00000139269",34.6708234276748,-3.70718034616438,0.449139632092218,-8.2539595290117,1.53231262300083e-16,9.06592671127511e-16,"inhibin subunit beta E","INHBE","83729"
"ENSG00000111087",31.0511512484165,-2.52835910251727,0.397124286005785,-6.36666955815551,1.93176729285358e-10,8.21182185234384e-10,"GLI family zinc finger 1","GLI1","2735"
"ENSG00000139289",12942.9106281238,2.0373620504396,0.0462973430589633,44.006025310024,0,0,"pleckstrin homology like domain family A member 1","PHLDA1","22822"
"ENSG00000139304",11.3813847987164,-3.22848809194785,0.699270930257085,-4.61693451315202,3.89450098506665e-06,1.17810253526093e-05,"protein tyrosine phosphatase receptor type Q","PTPRQ","374462"
"ENSG00000072041",2369.28278181903,5.09735332203113,0.186814833117033,27.2855920323939,6.28835886247453e-164,6.76480532227369e-162,"solute carrier family 6 member 15","SLC6A15","55117"
"ENSG00000231738",2.043982825673,4.38725233632423,1.56356342946629,2.80593179249644,0.00501713111274836,0.0104173680388399,"tetraspanin 19","TSPAN19","144448"
